"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-09-30,2365,"Kewaunee County","WI","Green Bay",1520,157000,0.0089974293059126,0.0328947368421053,0.0724043715846995,0.0627673865038558,0.0271542430317342,"2019-09","2019-Q3",157000,0,"2019-09"
2019-09-30,290,"Polk County","NC",,1521,222700,0.00405770964833183,0.00997732426303855,0.0494816211121583,0.0536374983803434,0.0164356958840173,"2019-02","2019-Q1",224100,-0.00624721106648818,"2018-12"
2019-09-30,1877,"Lincoln County","NM","Ruidoso",1522,215500,0.0155513666352498,0.0330776605944391,0.0673600792471521,0.0542166116940916,0.0231602177909944,"2004-04","2004-Q2",217500,-0.00919540229885057,"2004-03"
2019-09-30,1529,"Bandera County","TX","San Antonio-New Braunfels",1523,234900,0.00298889837745517,0,0.0208604954367666,0.0390016981463306,0.0288216046615324,"2019-02","2019-Q1",235500,-0.00254777070063694,"2019-01"
2019-09-30,1786,"Hubbard County","MN",,1524,213500,0.00470588235294118,0.0354025218234724,0.114300626304802,0.0651771791952531,0.0396638293636133,"2019-09","2019-Q3",213500,0,"2019-09"
2019-09-30,2765,"Klickitat County","WA",,1525,231100,0.00828970331588133,0.00260303687635575,0.0221141088014153,0.106864766008603,0.0314244204968162,"2019-05","2019-Q2",232700,-0.00687580575848732,"2018-11"
2019-09-30,3239,"East Feliciana Parish","LA","Baton Rouge",1526,159800,-0.0018738288569644,-0.00374064837905237,-0.0413917216556689,0.0165618165875705,0.0199935097199226,"2018-12","2018-Q4",167300,-0.0448296473401076,"2017-06"
2019-09-30,3086,"Buena Vista County","IA","Storm Lake",1527,112200,0.0062780269058296,0.0190735694822888,0.0218579234972678,0.0538927386983723,0.0372927106433991,"2019-09","2019-Q3",112200,0,"2019-09"
2019-09-30,2426,"McIntosh County","OK",,1528,82200,-0.0060459492140266,-0.0408401400233372,-0.0711864406779661,0.0496932888615655,0.0206567251152792,"2018-12","2018-Q4",92000,-0.106521739130435,"2018-05"
2019-09-30,3065,"Washington County","NE","Omaha-Council Bluffs",1529,198400,0.00915564598168871,0.0211013896037056,0.0497354497354497,0.0658971021277852,0.0059352017257801,"2019-09","2019-Q3",198400,0,"2019-09"
2019-09-30,200,"Kent County","MD",,1530,206700,0.0043731778425656,0.0117474302496329,0.0298953662182362,0.0281627433410874,0.00522700533049236,"2007-05","2007-Q2",241600,-0.144453642384106,"2005-04"
2019-09-30,1002,"Elbert County","GA",,1531,102000,0.0099009900990099,0.0344827586206897,0.122112211221122,0.0703669978277239,0.0223148911211428,"2019-09","2019-Q3",102000,0,"2019-09"
2019-09-30,1593,"Carroll County","IN","Lafayette-West Lafayette",1532,126100,0.00718849840255591,0.0112269446672013,0.0361544782251438,0.0944600366194179,0.0356910233003203,"2019-09","2019-Q3",126100,0,"2019-09"
2019-09-30,1661,"De Witt County","TX",,1533,100200,0.00501504513540622,-0.000997008973080758,-0.0420650095602294,0.0437196019903747,0.0396802515090326,"2018-10","2018-Q4",105200,-0.0475285171102662,"2017-06"
2019-09-30,483,"Dodge County","MN","Rochester",1534,208900,0.00481000481000481,0.0260314341846758,0.0696364567332309,0.0686299983197556,0.0349253469550035,"2019-09","2019-Q3",208900,0,"2019-09"
2019-09-30,2605,"Woodward County","OK","Woodward",1535,97800,0.00204918032786885,-0.00305810397553517,-0.0111223458038423,0.0489858402983638,0.031242959231303,"2018-12","2018-Q4",100000,-0.022,"2018-08"
2019-09-30,2433,"Minidoka County","ID","Burley",1536,167800,0.00539245056920312,0.00659868026394721,0.0507201001878522,0.114013927196277,0.0654674706468452,"2019-09","2019-Q3",167800,0,"2019-09"
2019-09-30,3155,"Breckinridge County","KY",,1537,110500,0.010054844606947,0.0193726937269373,0.0822722820763957,0.0630350266716102,0.0477626292912035,"2019-09","2019-Q3",110500,0,"2019-09"
2019-09-30,1329,"Plumas County","CA",,1538,282600,0.00784593437945792,0.0265165274246277,0.0844205679201842,0.0671446316050126,0.0127384084112896,"2006-08","2006-Q3",349600,-0.191647597254005,"2005-01"
2019-09-30,1551,"Bourbon County","KY","Lexington-Fayette",1539,141200,0.00641482537419815,0.0217076700434153,0.0656603773584906,0.0645029640355168,0.0250978206672037,"2019-09","2019-Q3",141200,0,"2019-09"
2019-09-30,2377,"Langlade County","WI",,1540,107200,0.0141911069063387,0.0258373205741627,0.00374531835205993,0.0831614101775036,0.0243225204075339,"2004-11","2004-Q4",108500,-0.0119815668202765,"2004-10"
2019-09-30,1367,"Saluda County","SC","Columbia",1541,101000,0.00899100899100899,0.0433884297520661,0.0966340933767644,0.0621849762797,0.0332823223780307,"2019-09","2019-Q3",101000,0,"2019-09"
2019-09-30,1796,"Jackson County","IA",,1542,136300,-0.00510948905109489,-0.0123188405797101,-0.00872727272727273,0.0750927389155274,0.0423782349243218,"2018-12","2018-Q4",142400,-0.0428370786516854,"2018-09"
2019-09-30,1167,"Marion County","KY",,1543,116800,0.0103806228373702,0.0245614035087719,0.0794824399260629,0.0563454728264505,0.0351272301426968,"2019-09","2019-Q3",116800,0,"2019-09"
2019-09-30,2701,"Freestone County","TX",,1544,110900,0.0072661217075386,0.0221198156682028,0.0109389243391067,0.032305121428795,0.0263524967639459,"2019-01","2019-Q1",111700,-0.00716204118173679,"2018-11"
2019-09-30,2307,"Gonzales County","TX",,1545,107700,-0.00185356811862836,-0.0469026548672566,-0.0435168738898757,0.0391130246307354,0.0312145976584872,"2019-04","2019-Q2",117000,-0.0794871794871795,"2018-02"
2019-09-30,2682,"Dickinson County","KS",,1546,94300,-0.00317124735729387,-0.0187304890738814,-0.0217842323651452,0.00234944923010127,-0.00261316020143021,"2008-05","2008-Q2",98300,-0.0406917599186165,"2007-02"
2019-09-30,2442,"Montague County","TX",,1547,100500,0.003996003996004,-0.00789733464955577,-0.00691699604743083,0.0333403928606666,0.0215532345689868,"2018-12","2018-Q4",103300,-0.0271055179090029,"2018-09"
2019-09-30,1874,"Lincoln County","MT",,1548,174700,0.0104106419895894,0.0168800931315483,0.034339846062759,0.0436459166714966,0.0254331304204976,"2004-11","2004-Q4",180900,-0.0342730790491984,"2004-09"
2019-09-30,2376,"Lampasas County","TX","Killeen-Temple",1549,172400,0.00232558139534884,0.0171091445427729,0.0429522081064731,0.070555922130312,0.0509357778619548,"2019-09","2019-Q3",172400,0,"2019-09"
2019-09-30,2673,"Covington County","MS",,1550,98400,0.00305810397553517,-0.00404858299595142,0.00613496932515337,0.0618263880129704,,"2019-04","2019-Q2",100300,-0.0189431704885344,"2019-01"
2019-09-30,677,"Perry County","IN",,1551,106200,0,-0.0130111524163569,-0.00561797752808989,0.050531997561049,0.0268256075215092,"2019-04","2019-Q2",108300,-0.0193905817174515,"2018-09"
2019-09-30,603,"Llano County","TX",,1552,241300,0.00835770998746344,-0.0118755118755119,-0.0289738430583501,0.0517468257766038,0.0347354297420908,"2019-02","2019-Q1",255900,-0.05705353653771,"2018-08"
2019-09-30,1543,"Berrien County","GA",,1553,115000,0.0087719298245614,0.0249554367201426,0.0697674418604651,0.0583662679963441,0.0244741604864576,"2019-09","2019-Q3",115000,0,"2019-09"
2019-09-30,1145,"Lavaca County","TX",,1554,119100,0.00252525252525253,0.0033698399326032,0.0768535262206148,0.0785600267000195,0.0516177951795183,"2019-04","2019-Q2",119900,-0.00667222685571309,"2019-03"
2019-09-30,2102,"Winston County","MS",,1555,82100,0.0224159402241594,0.0366161616161616,-0.104689203925845,0.0207161582212096,,"2017-10","2017-Q4",94100,-0.127523910733262,"2015-12"
2019-09-30,724,"Smith County","TN","Nashville-Davidson--Murfreesboro--Franklin",1556,136600,-0.00146198830409357,0.0126019273535953,0.0364188163884674,0.0939232249476476,0.0527442166992018,"2019-08","2019-Q3",136800,-0.00146198830409357,"2019-08"
2019-09-30,2741,"Jefferson County","KS","Topeka",1557,129700,0.00386996904024768,0.00386996904024768,0.01885310290652,0.0294124675612042,0.0091572099214019,"2019-03","2019-Q1",131300,-0.0121858339680122,"2019-01"
2019-09-30,778,"Union County","TN","Knoxville",1558,133300,0.00150262960180316,0.0206738131699847,0.0846216436126932,0.068745874800358,0.0357685764897817,"2019-09","2019-Q3",133300,0,"2019-09"
2019-09-30,2932,"Green Lake County","WI",,1559,131700,0.00228310502283105,0.00534351145038168,0.0162037037037037,0.0357255727280532,0.00875999420235929,"2019-09","2019-Q3",131700,0,"2019-09"
2019-09-30,1783,"Houston County","MN","La Crosse-Onalaska",1560,177600,0.00338983050847458,0.00966458214894827,-0.00615556799104645,0.0525144152606898,0.00199238053612127,"2018-12","2018-Q4",180900,-0.0182421227197347,"2018-09"
2019-09-30,2128,"Arkansas County","AR",,1561,82200,0.00982800982800983,0.0249376558603491,0.0945406125166445,0.0607769618586871,0.0344212179053076,"2019-09","2019-Q3",82200,0,"2019-09"
2019-09-30,679,"Perry County","MO",,1562,147400,0.00820793433652531,0.0214830214830215,0.043170559094126,0.0602809527753625,0.0335206582433183,"2019-09","2019-Q3",147400,0,"2019-09"
2019-09-30,2988,"New Madrid County","MO",,1563,85800,0.00468384074941452,0.0082256169212691,0.0165876777251185,0.0522843913517477,0.0312068585874599,"2019-04","2019-Q2",87200,-0.0160550458715596,"2018-12"
2019-09-30,2829,"Poweshiek County","IA",,1564,154200,0.00521512385919166,0.0131406044678055,0.0362903225806452,0.0448952280757049,0.0307564591767042,"2019-09","2019-Q3",154200,0,"2019-09"
2019-09-30,663,"Otero County","CO",,1565,88400,0.00340522133938706,0.0207852193995381,0.0126002290950745,0.0766690053256787,0.0351130720977202,"2019-09","2019-Q3",88400,0,"2019-09"
2019-09-30,1770,"Haywood County","TN","Brownsville",1566,71700,0,-0.00278164116828929,-0.0401606425702811,0.031838518952358,-0.000556174945876453,"2019-01","2019-Q1",76200,-0.0590551181102362,"2018-06"
2019-09-30,1319,"Pierce County","GA","Waycross",1567,129100,0.00702028081123245,0.0213607594936709,0.0660611065235343,0.0722142456719683,0.0395424142065401,"2019-09","2019-Q3",129100,0,"2019-09"
2019-09-30,363,"Adams County","WA","Othello",1568,181100,0.00947603121516165,0.0272263187748157,0.0492468134414832,0.081502198206413,0.0376034620642598,"2019-09","2019-Q3",181100,0,"2019-09"
2019-09-30,986,"Dekalb County","TN",,1569,134800,0.00148588410104012,0.020439061317184,0.0792634107285829,0.0747622595791502,0.0386011977857272,"2019-09","2019-Q3",134800,0,"2019-09"
2019-09-30,2254,"Duchesne County","UT",,1570,230900,0.000433275563258232,0.00917832167832168,0.0764568764568765,0.0201300231811712,,"2019-09","2019-Q3",230900,0,"2019-09"
2019-09-30,819,"Young County","TX",,1571,95300,0.00315789473684211,-0.0134575569358178,-0.0134575569358178,0.0507611157971317,0.0350919064508002,"2019-02","2019-Q1",98900,-0.0364004044489383,"2018-08"
2019-09-30,188,"Inyo County","CA",,1572,363100,0,-0.00329398847104035,0.0257062146892655,0.0604141586016631,0.029271080897777,"2007-01","2007-Q1",384900,-0.0566380878150169,"2006-02"
2019-09-30,2728,"Humphreys County","TN",,1573,119900,0.00167084377610693,0.0186915887850467,0.109158186864015,0.0714756320223697,0.0415536115912851,"2019-09","2019-Q3",119900,0,"2019-09"
2019-09-30,277,"Pike County","MO",,1574,146300,-0.00611413043478261,-0.0141509433962264,0.0131578947368421,0.0881409233971981,,"2018-12","2018-Q4",149900,-0.0240160106737825,"2018-10"
2019-09-30,430,"Cedar County","IA",,1575,161200,0.0037359900373599,0.00498753117206983,0.0241423125794155,0.0523507618860541,0.0356158069839423,"2019-04","2019-Q2",161500,-0.00185758513931889,"2019-04"
2019-09-30,2451,"New Kent County","VA","Richmond",1576,269000,0.00786811539902585,0.0267175572519084,0.0798875953432357,0.0450574556154706,0.0242433246785165,"2019-09","2019-Q3",269000,0,"2019-09"
2019-09-30,1064,"Greene County","VA","Charlottesville",1577,235200,0.00384122919334187,0.0173010380622837,0.027972027972028,0.0356619813857011,0.00624678171580761,"2007-05","2007-Q2",253000,-0.0703557312252964,"2006-01"
2019-09-30,381,"Banks County","GA",,1578,179900,0.00390625,0.0186862967157418,0.052046783625731,0.0717878029119625,0.030666006232589,"2019-09","2019-Q3",179900,0,"2019-09"
2019-09-30,588,"Lamar County","GA","Atlanta-Sandy Springs-Roswell",1579,138400,0.0102189781021898,0.0359281437125748,0.115229653505238,0.0993241403435174,0.0295834552960843,"2019-09","2019-Q3",138400,0,"2019-09"
2019-09-30,1449,"Unicoi County","TN","Johnson City",1580,116200,0.00519031141868512,0.0166229221347332,0.0265017667844523,0.0562112102115626,0.0281875612763354,"2019-09","2019-Q3",116200,0,"2019-09"
2019-09-30,1937,"Montour County","PA","Bloomsburg-Berwick",1581,184900,0.00598476605005441,0.0204194260485651,0.0375982042648709,0.0396914002519524,0.0212063998225118,"2019-09","2019-Q3",184900,0,"2019-09"
2019-09-30,2403,"Mariposa County","CA",,1582,252300,0.00318091451292247,0.0100080064051241,0.0391268533772652,0.0946831740287461,0.0554324865716356,"2019-09","2019-Q3",252300,0,"2019-09"
2019-09-30,1826,"Johnson County","TN",,1583,85700,-0.00116550116550117,0.00705052878965922,-0.025028441410694,0.0205821594084994,0.0124847584636638,"2018-12","2018-Q4",90300,-0.0509413067552602,"2018-08"
2019-09-30,887,"Bosque County","TX",,1584,132300,0.0091533180778032,0.0145705521472393,0.0483359746434231,0.0614258769719391,0.0396250613367346,"2019-09","2019-Q3",132300,0,"2019-09"
2019-09-30,1623,"Clayton County","IA",,1585,126900,-0.00392464678178964,-0.00859375,0.0119617224880383,0.0506972450306886,0.0346117043330163,"2019-06","2019-Q2",128000,-0.00859375,"2019-05"
2019-09-30,1886,"Lincoln County","WY",,1586,217500,0.0391782130912566,0.0724852071005917,0.0342368045649073,0.0262182052889246,0.0171991603066393,"2018-06","2018-Q2",217800,-0.00137741046831956,"2018-05"
2019-09-30,2508,"Richland County","WI",,1587,132300,0.00838414634146342,0.0303738317757009,0.0808823529411765,0.0561025098341235,0.0204069666640234,"2019-09","2019-Q3",132300,0,"2019-09"
2019-09-30,2490,"Randolph County","AR",,1588,97400,0.00932642487046632,0.0306878306878307,0.106818181818182,0.047040785760285,,"2019-09","2019-Q3",97400,0,"2019-09"
2019-09-30,2262,"Fentress County","TN",,1589,93200,0.011943539630836,0.0448430493273543,0.0951821386603995,0.0730869724939032,0.0226475069751746,"2019-09","2019-Q3",93200,0,"2019-09"
2019-09-30,2962,"Los Alamos County","NM","Los Alamos",1590,327000,0.0039914031317163,0.023153942428035,0.0742444152431012,0.0544097624594582,0.0200204947688607,"2019-09","2019-Q3",327000,0,"2019-09"
2019-09-30,273,"Pike County","GA","Atlanta-Sandy Springs-Roswell",1591,194200,0.0109318063508589,0.0362860192102455,0.0910112359550562,0.0866063535196442,0.0316561296695472,"2019-09","2019-Q3",194200,0,"2019-09"
2019-09-30,1231,"Morgan County","GA","Atlanta-Sandy Springs-Roswell",1592,236600,0.00595238095238095,0.0158866466294547,0.0581395348837209,0.0899628127266801,0.0363863257943033,"2019-09","2019-Q3",236600,0,"2019-09"
2019-09-30,530,"Grant County","AR","Little Rock-North Little Rock-Conway",1593,114900,-0.00173761946133797,0.000871080139372822,0.036068530207394,0.0472853732568121,0.0241584320156474,"2019-02","2019-Q1",115300,-0.00346921075455334,"2019-02"
2019-09-30,1560,"Bristol City","VA","Kingsport-Bristol-Bristol",1594,104300,0.012621359223301,0.0503524672708963,0.0632008154943935,0.0378946738207429,0.0136233188957129,"2019-09","2019-Q3",104300,0,"2019-09"
2019-09-30,1504,"Yancey County","NC",,1595,167000,0.00541842263696568,0.00663050030138638,0.0189139719341062,0.0468963345286464,0.00839927681479491,"2019-02","2019-Q1",168100,-0.0065437239738251,"2018-12"
2019-09-30,1606,"Chaffee County","CO",,1596,403100,0.00800200050012503,0.0272680937818553,0.0841850457235073,0.0967706405430664,0.0523488800829903,"2019-09","2019-Q3",403100,0,"2019-09"
2019-09-30,734,"Stone County","MS",,1597,115800,0.00695652173913043,0.0166812993854258,0.0284191829484902,0.0223178895885343,,"2018-06","2018-Q2",116300,-0.00429922613929493,"2018-06"
2019-09-30,102,"Bond County","IL","St. Louis",1598,101500,0.0180541624874624,0.0650577124868835,0.0913978494623656,0.0403134373995941,0.0260290060669179,"2019-09","2019-Q3",101500,0,"2019-09"
2019-09-30,2246,"Delaware County","IA",,1599,156900,0.0051249199231262,0.0208197787898504,0.0608519269776876,0.0536859808511161,0.0345630827983288,"2019-09","2019-Q3",156900,0,"2019-09"
2019-09-30,1472,"Warren County","IL",,1600,65800,-0.00754147812971342,-0.0208333333333333,0.0313479623824451,0.0189662842948011,0.0141051459202526,"2019-01","2019-Q1",67500,-0.0251851851851852,"2018-12"
2019-09-30,873,"Benzie County","MI","Traverse City",1601,192900,0.00625978090766823,0.0152631578947368,0.0758505298382599,0.117270915437848,0.0625066301740824,"2019-09","2019-Q3",192900,0,"2019-09"
2019-09-30,3201,"Westmoreland County","VA",,1602,189500,0.0101279317697228,0.0259880887926367,0.0664040517726505,0.0317280544008169,0.00932652745178375,"2006-09","2006-Q3",218800,-0.133912248628885,"2005-08"
2019-09-30,3291,"Colonial Heights City","VA","Richmond",1603,172900,0.00757575757575758,0.0212640283520378,0.0291666666666667,0.0465794684578158,0.00499270446750955,"2007-08","2007-Q3",182900,-0.0546746856205577,"2006-10"
2019-09-30,2655,"Chickasaw County","MS",,1604,76900,0.00260756192959583,-0.00645994832041344,0.00391644908616188,0.0446903256508673,,"2019-02","2019-Q1",80700,-0.047087980173482,"2018-10"
2019-09-30,310,"Rush County","IN",,1605,103100,0.00389483933787731,0.000970873786407767,0.00880626223091976,0.0453355580968333,0.0168905654447191,"2019-03","2019-Q1",105300,-0.0208926875593542,"2018-10"
2019-09-30,668,"Parke County","IN",,1606,84400,0.00956937799043062,0.0343137254901961,0.076530612244898,0.0828090516130793,,"2019-09","2019-Q3",84400,0,"2019-09"
2019-09-30,2028,"Simpson County","KY",,1607,133100,0.00986342943854325,0.0144817073170732,0.0144817073170732,0.0682015985250009,,"2019-03","2019-Q1",133800,-0.00523168908819133,"2019-02"
2019-09-30,832,"Andrew County","MO","St. Joseph",1608,157400,0.00446713465220166,0.00575079872204473,0.0528428093645485,0.0690946651510664,0.0285344170600894,"2019-02","2019-Q1",160800,-0.0211442786069652,"2018-12"
2019-09-30,716,"Sharp County","AR",,1609,76000,0.00263852242744063,0.00263852242744063,0.0540915395284327,0.0508767406531436,0.011781396050687,"2019-04","2019-Q2",76600,-0.00783289817232376,"2019-02"
2019-09-30,162,"Frio County","TX",,1610,84200,-0.00472813238770686,-0.0277136258660508,-0.0560538116591928,0.0473868712143408,0.0314124315842346,"2017-10","2017-Q4",90800,-0.0726872246696035,"2017-03"
2019-09-30,2662,"Claiborne Parish","LA",,1611,62800,0.0194805194805195,0.0431893687707641,0.103690685413005,0.0539075181335165,0.022037489627994,"2019-09","2019-Q3",62800,0,"2019-09"
2019-09-30,2158,"Burleson County","TX","College Station-Bryan",1612,121900,0.00246710526315789,-0.00163800163800164,-0.0401574803149606,0.0439748528551227,0.0346619088842126,"2018-10","2018-Q4",127100,-0.040912667191188,"2017-10"
2019-09-30,2362,"Kalkaska County","MI","Traverse City",1613,100900,0.00598205383848455,0.0285423037716616,0.082618025751073,0.0689332190861927,0.0393377580916643,"2005-12","2005-Q4",120300,-0.161263507896924,"2004-05"
2019-09-30,1324,"Pitkin County","CO","Glenwood Springs",1614,1141600,0.00219471512597665,-0.00235952110460544,0.105558783652915,0.0459787810947103,0.0295835250738736,"2019-04","2019-Q2",1154300,-0.0110023390799619,"2019-03"
2019-09-30,1613,"Chester County","TN","Jackson",1615,109200,0.00924214417744917,0.0449760765550239,0.0930930930930931,0.0528731202917143,0.026583631304232,"2019-09","2019-Q3",109200,0,"2019-09"
2019-09-30,2032,"Spencer County","KY","Louisville/Jefferson County",1616,206900,0.00681265206812652,0.0212240868706811,0.0237506185056903,0.0564807537851775,0.0286404282629933,"2019-09","2019-Q3",206900,0,"2019-09"
2019-09-30,384,"Bates County","MO","Kansas City",1617,103700,0.00679611650485437,0.0117073170731707,0.0328685258964143,0.0447845722549416,0.022024414650905,"2019-09","2019-Q3",103700,0,"2019-09"
2019-09-30,799,"Wayne County","TN",,1618,77200,-0.00643500643500644,-0.0127877237851662,-0.0240202275600506,0.0503065463002017,0.0403067003340292,"2018-10","2018-Q4",79200,-0.0252525252525253,"2018-07"
2019-09-30,2704,"Gilchrist County","FL","Gainesville",1619,141600,0.0028328611898017,0.00998573466476462,0.0678733031674208,0.101060138084724,0.033043862826778,"2019-09","2019-Q3",141600,0,"2019-09"
2019-09-30,2130,"Atchison County","KS","Atchison",1620,90100,0,-0.0248917748917749,-0.0248917748917749,0.0212705002742783,,"2019-01","2019-Q1",102100,-0.117531831537708,"2016-06"
2019-09-30,1719,"Garrard County","KY",,1621,133400,0.0106060606060606,0.0381322957198444,0.0732099758648431,0.0649258630370948,0.030376520663612,"2019-09","2019-Q3",133400,0,"2019-09"
2019-09-30,293,"Polk County","TN","Cleveland",1622,119400,-0.00333889816360601,0.0391644908616188,0.160349854227405,0.0989289406201168,0.0551516694626395,"2019-08","2019-Q3",119800,-0.00333889816360601,"2019-08"
2019-09-30,233,"Leon County","TX",,1623,131500,-0.00303260045489007,-0.013503375843961,0.0185902401239349,0.0685399198161636,0.0395756293773959,"2019-05","2019-Q2",133800,-0.0171898355754858,"2019-01"
2019-09-30,977,"Dallas County","MO","Springfield",1624,133900,0.00374812593703148,-0.0022354694485842,0.00828313253012048,,,"2019-04","2019-Q2",137400,-0.0254730713245997,"2018-11"
2019-09-30,1379,"Seward County","NE","Lincoln",1625,183200,0.009366391184573,0.0309510410804727,0.0589595375722543,0.0522705719613477,0.0408130053316047,"2019-09","2019-Q3",183200,0,"2019-09"
2019-09-30,942,"Clarke County","MS","Meridian",1626,86000,0.00938967136150235,0.0844892812105927,0.0324129651860744,0.026385008183067,0.00942409910870023,"2007-08","2007-Q3",107500,-0.2,"2006-01"
2019-09-30,684,"Piatt County","IL","Champaign-Urbana",1627,128000,0.0102604577742699,0.0440456769983687,0.0526315789473684,0.0673518316055777,0.0147182801680474,"2019-09","2019-Q3",128000,0,"2019-09"
2019-09-30,73,"Gem County","ID","Boise City",1628,249700,0.0105220558478349,0.0267269736842105,0.0707547169811321,0.0929629547724,0.0412963702444371,"2019-09","2019-Q3",249700,0,"2019-09"
2019-09-30,120,"Clay County","IA","Spencer",1629,127400,0.002360346184107,0.0119142176330421,0.0357723577235772,0.0456805950827681,0.0306515305086741,"2019-09","2019-Q3",127400,0,"2019-09"
2019-09-30,2681,"Dickinson County","IA","Spirit Lake",1630,228200,0.00307692307692308,0.0224014336917563,0.0738823529411765,0.0475515761799679,0.0327091226937988,"2019-09","2019-Q3",228200,0,"2019-09"
2019-09-30,143,"Dade County","GA","Chattanooga",1631,144700,0.00906555090655509,0.0190140845070423,0.0608504398826979,0.0695216947840096,0.0299716781765327,"2019-09","2019-Q3",144700,0,"2019-09"
2019-09-30,2835,"Robertson County","TX","College Station-Bryan",1632,100300,0.0110887096774194,0.0100704934541793,0.0480668756530825,0.0570547160151083,0.0382648970903279,"2019-02","2019-Q1",101900,-0.0157016683022571,"2019-01"
2019-09-30,88,"Lee County","TX",,1633,142400,-0.00140252454417952,-0.00904662491301322,0.00707213578500707,0.0602184191783215,0.0339296309221488,"2019-05","2019-Q2",144500,-0.0145328719723183,"2018-10"
2019-09-30,1312,"Pawnee County","OK","Tulsa",1634,84900,-0.00468933177022274,-0.00585480093676815,0.00236127508854782,0.038166489126382,0.0203632818676012,"2019-02","2019-Q1",86500,-0.0184971098265896,"2018-10"
2019-09-30,990,"Dewitt County","IL","Bloomington",1635,84500,0.00356294536817102,0.0107655502392344,0.0254854368932039,0.0190278978808658,0.00511120923168007,"2007-04","2007-Q2",113600,-0.256161971830986,"2001-03"
2019-09-30,1368,"Sawyer County","WI",,1636,201600,0.00448430493273543,0.019211324570273,0.0723404255319149,0.0490174684278761,0.0195583587937092,"2019-09","2019-Q3",201600,0,"2019-09"
2019-09-30,487,"Dukes County","MA","Vineyard Haven",1637,830100,0.00618181818181818,0.01628305582762,0.0400952261621351,0.0576233372129389,0.0361098949466583,"2019-09","2019-Q3",830100,0,"2019-09"
2019-09-30,1259,"Neosho County","KS",,1638,51700,-0.0226843100189036,-0.0634057971014493,-0.215477996965099,-0.0267290355638931,,"2017-12","2017-Q4",69500,-0.256115107913669,
2019-09-30,871,"Benton County","TN",,1639,88000,0.00801832760595647,0.0340775558166862,0.184387617765814,0.0532284445174289,0.0277929998408526,"2019-09","2019-Q3",88000,0,"2019-09"
2019-09-30,480,"Dixie County","FL",,1640,92800,0.00650759219088937,0.0119956379498364,0.0153172866520788,0.0619846704518296,0.0352957082703544,"2006-06","2006-Q2",97300,-0.0462487153134635,"2005-12"
2019-09-30,189,"Iowa County","IA",,1641,166300,0.00483383685800604,0.0196198651134273,0.0632992327365729,0.0455452630511972,0.0295373625533122,"2019-09","2019-Q3",166300,0,"2019-09"
2019-09-30,2505,"Richland County","ND","Wahpeton",1642,116100,0.00519480519480519,0.00693842150910668,0.00172562553925798,0.0246317780658754,0.0380745506427831,"2019-02","2019-Q1",116600,-0.00428816466552316,"2018-10"
2019-09-30,513,"Floyd County","IA",,1643,98100,0,0.0144777662874871,0.0491978609625668,0.0349939043766989,0.0238509332486789,"2019-09","2019-Q3",98100,0,"2019-09"
2019-09-30,660,"Osage County","KS","Topeka",1644,97300,0.00412796697626419,-0.00205128205128205,-0.00511247443762781,0.0396713223730139,0.00528942464049975,"2019-04","2019-Q2",100100,-0.027972027972028,"2018-07"
2019-09-30,692,"Rabun County","GA",,1645,185400,0.00870511425462459,0.0198019801980198,0.0938053097345133,0.0588433726169075,0.0140223707406693,"2019-09","2019-Q3",185400,0,"2019-09"
2019-09-30,1801,"Jackson Parish","LA",,1646,73300,-0.00945945945945946,-0.0480519480519481,-0.0418300653594771,0.051219899086794,0.0333489564129854,"2019-02","2019-Q1",78900,-0.0709759188846641,"2017-05"
2019-09-30,566,"Idaho County","ID",,1647,206900,0.00534499514091351,-0.00481000481000481,0.032435129740519,0.0807881240886845,0.0523589270410072,"2019-05","2019-Q2",209500,-0.0124105011933174,"2019-02"
2019-09-30,2613,"Alleghany County","VA",,1648,104400,0.00384615384615385,-0.000956937799043062,0.0316205533596838,0.0482124411970026,,"2019-04","2019-Q2",105500,-0.0104265402843602,"2019-02"
2019-09-30,1831,"Kanabec County","MN",,1649,175700,0.00687679083094556,0.0238927738927739,0.00285388127853881,0.0660663063163414,0.0263210740735709,"2019-01","2019-Q1",179800,-0.0228031145717464,"2018-10"
2019-09-30,3046,"Vermillion County","IN","Terre Haute",1650,56100,0.00899280575539568,0.0255941499085923,0.02,0.0432332048604793,0.0257637811497267,"2007-05","2007-Q2",71900,-0.219749652294854,"2000-10"
2019-09-30,268,"Park County","CO","Denver-Aurora-Lakewood",1651,358100,0.00420639371845205,0.0124399208368674,0.0753753753753754,0.0966197840157734,0.0515612811900714,"2019-09","2019-Q3",358100,0,"2019-09"
2019-09-30,822,"Aitkin County","MN",,1652,181300,0.00443213296398892,0.0208333333333333,0.0528455284552846,0.0419869727762301,0.00314243939999925,"2011-10","2011-Q4",184000,-0.0146739130434783,"2011-09"
2019-09-30,1520,"Ashland County","WI",,1653,108000,0.0121836925960637,0.0404624277456647,0.156316916488223,0.0510474739858475,0.0191948714886154,"2019-09","2019-Q3",108000,0,"2019-09"
2019-09-30,179,"Hill County","MT",,1654,182000,0.00942872989462008,0.0405946255002859,0.0581395348837209,0.0488284210977494,,"2017-04","2017-Q2",182400,-0.00219298245614035,"2017-04"
